id,creation_date,data.colecao.value,Autor,Data,Museu,Tipo,Titulo,Formato,URL,url,,,,,,,,
2241470,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Grupo experimental de dança,01/08/1988,Arquivo Público do Estado do Espírito Santo,ballet ,Title,Tipo,url,238,,,,,,,,
2241583,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec ,Data,Instituição Cultural,Assunto, exposição , nascimento,ES,"['https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085851419057_7fa5f9cd-1142-4d27-8a25-919dc5ebb1e4_integracao_files_DEC.2.2.66-scaled-1.jpg', 213, 300, False]",,,,,,,,
2241560,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,23/11/1987,Arquivo Público do Estado do Espírito Santo,baile , dança,Bailes de Rua,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/bailes-de-rua-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085772331962_aca0cf9d-8915-4d1b-9e83-25c6fb1e1d5c_integracao_files_DEC.2.5.1-scaled-1.jpg,,,,,,,,
2241609,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S.i.,10/08/1995,Arquivo Público do Estado do Espírito Santo,dança ,Title,Tipo,url,192,,,,,,,,
2241633,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Lenira borges ballet studio,30/12/1994,Arquivo Público do Estado do Espírito Santo,dança , vez,Lenira Borges Ballet Studio apresenta: Era uma vez!!!,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/lenira-borges-ballet-studio-apresenta-era-uma-vez-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086222174540_ffda0a8e-668e-41b4-86b7-de1ff463fe9b_integracao_files_DEC.2.5.80-scaled-1.jpg,,,,,,,,
2241710,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Arquivo público do estado do espírito santo , Departamento estadual de cultura - dec ,ID origem,Língua,Instituição Cultural,Assunto,cartaz,https://midiateca.es.gov.br/arquivopublico/wp-content/uploads/tainacan-items/4907/27686/DEC.2.2.67-scaled.jpg,https://midiateca.es.gov.br/site/acervo/na-homero-massena-vitoria-1551-1983-2/,,,,,,,
2241701,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,05/02/1992,Arquivo Público do Estado do Espírito Santo,bibil , congo , sarmento,ES,"['https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085776678418_588b2ed0-5ecd-4555-8519-6c733a5fe7ba_integracao_files_DEC.2.5.2-scaled-1.jpg', 192, 300, False]",,,,,,,,
2241748,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,16/12/1987,Arquivo Público do Estado do Espírito Santo,brasileiro , hispano,DEC - Departamento Estadual de Cultura apresenta: Ballet Hispano-Brasileiro,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/dec-departamento-estadual-de-cultura-apresenta-ballet-hispano-brasileiro-3/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086121552942_71c57b21-2ef8-4604-9063-a8f2732028c2_integracao_files_DEC.2.5.68-scaled-1.jpg,,,,,,,,
2241778,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Núcleo de dança e cia,30/12/1994,Arquivo Público do Estado do Espírito Santo,algodão , feitiço,Núcleo de Dança e Cia apresenta: &#034;O feitiço do algodão doce&#034;,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/nucleo-de-danca-e-cia-apresenta-o-feitico-do-algodao-doce-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086231161689_c7fcc723-33cd-4ef5-b598-b52e0dcdd7b5_integracao_files_DEC.2.5.81-scaled-1.jpg,,,,,,,,
2241889,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Coordenação de folclore da ufes,27/11/1987,Arquivo Público do Estado do Espírito Santo,arte , exposição ,Title,URL,231,,,,,,,,
2241862,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Monan academia,06/02/1992,Arquivo Público do Estado do Espírito Santo,cíclipp , opções,Opções - Monan Academia apresenta: Grupo de Dança Cíclopp,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/opcoes-monan-academia-apresenta-grupo-de-danca-ciclopp-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086129089350_db649baf-8a36-4d1f-a59c-f0bf475f625f_integracao_files_DEC.2.5.69-scaled-1.jpg,,,,,,,,
2241912,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Núcleo de dança e cia,30/12/1994,Arquivo Público do Estado do Espírito Santo,estilos ,Title,Tipo,url,223,,,,,,,,
2241962,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Comunidade helênica do espírito santo,03/08/1989,Arquivo Público do Estado do Espírito Santo,cultural , gregra ,Title,URL,300,,,,,,,,
2241940,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,14/09/1992,Arquivo Público do Estado do Espírito Santo,capoeira ,Title,Tipo,url,227,,,,,,,,
2241999,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Ana maria padina produções e turismo,07/03/1991,Arquivo Público do Estado do Espírito Santo,ballet , dança,Ballet do Terceiro Mundo apresenta: Canibais Eróticos e Rebento,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/ballet-do-terceiro-mundo-apresenta-canibais-eroticos-e-rebento-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086132599517_43ab5ce0-443a-4bec-b24d-d9a8f4e8aca7_integracao_files_DEC.2.5.70-scaled-1.jpg,,,,,,,,
2242045,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,30/12/1994,Arquivo Público do Estado do Espírito Santo,dança , teatro carlos gomes,IV Festival Vitória-Brasil de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/iv-festival-vitoria-brasil-de-danca-4/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086249106737_356c27b6-f67d-4685-a528-6dd008d15083_integracao_files_DEC.2.5.83-scaled-1.jpg,,,,,,,,
2242084,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Escelsa,28/12/1987,Arquivo Público do Estado do Espírito Santo,arte , exposição ,Title,URL,300,,,,,,,,
2242073,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,05/02/1992,Arquivo Público do Estado do Espírito Santo,carlos gomes ,Title,Tipo,url,300,,,,,,,,
2242141,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Sub reitoria comunitária e coordenação de folclore,05/02/1992,Arquivo Público do Estado do Espírito Santo,capoeira , reminiscências,Raízes e reminiscências...,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/raizes-e-reminiscencias-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086119751829_35345ba5-279c-47ca-9658-d48e2f6fe7ca_integracao_files_DEC.2.5.5-scaled-1.jpg,,,,,,,,
2242146,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Opus tupiniquim e dança neo-inô,13/10/1987,Arquivo Público do Estado do Espírito Santo,dança , stultifera,Opus Tupiniquim e Dança Neo-Inô apresenta: Stultifera Navis,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/opus-tupiniquim-e-danca-neo-ino-apresenta-stultifera-navis-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086140000140_dfdcf5ed-e896-490b-84be-49a16d6de831_integracao_files_DEC.2.5.71-scaled-1.jpg,,,,,,,,
2242228,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Escola de dança mônica tenore,30/12/1994,Arquivo Público do Estado do Espírito Santo,dança , teatro carlos gomes,Escola de Dança Mônica Tenore apresenta: V Festival,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/escola-de-danca-monica-tenore-apresenta-v-festival-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086262389574_de875b6d-8f29-4b0f-b17f-1303cce0193b_integracao_files_DEC.2.5.84-scaled-1.jpg,,,,,,,,
2242206,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Cia de dança mitzi martucci,07/03/1991,Arquivo Público do Estado do Espírito Santo,dança , sina,Cia de Dança Mitzi Martucci apresenta: Sina - Projeto Dançarte,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/cia-de-danca-mitzi-martucci-apresenta-sina-projeto-dancarte-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086146902166_a37c7936-4de3-4340-bfd8-8db2a9d90da7_integracao_files_DEC.2.5.72-scaled-1.jpg,,,,,,,,
2242243,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Fundação jônice tristão , Prefeitura de vitória ,Língua,Instituição Cultural,Assunto, exposição ,cartaz,https://midiateca.es.gov.br/arquivopublico/wp-content/uploads/tainacan-items/4907/27694/DEC.2.2.71-scaled.jpg,https://midiateca.es.gov.br/site/acervo/semana-de-arte-em-vitoria-2/,,,,,,,
2242288,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec ,Data,Instituição Cultural,Assunto, fafi ,Title,URL,300,,,,,,,,
2242338,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,"Prefeitura de cachoeiro de itapemirim e secretaria municipal de cultura, esporte e turismo de cachoeiro de itapemirim",16/02/1987,Arquivo Público do Estado do Espírito Santo,cachoeiro de itapemirim , feira,I Feira Cachoeirense de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/i-feira-cachoeirense-de-danca-3/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086154245655_2f3fcdf9-47ac-4d82-b80d-90329be99761_integracao_files_DEC.2.5.73-scaled-1.jpg,,,,,,,,
2242385,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S. i.,28/12/1987,Arquivo Público do Estado do Espírito Santo,desenho , pintura,"Pintura-Desenho de Clélia, Lando, Hélio Coelho e Pat",https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/pintura-desenho-de-clelia-lando-helio-coelho-e-pat/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085900964259_ad9b9c2b-e365-4426-a9e6-6b5037943a55_integracao_files_DEC.2.2.72-scaled-1.jpg,,,,,,,,
2242374,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Sindicato dos artistas e técnicos em espetáculos de diversões no estado do espírito santo e multiplicidade,S.I,Arquivo Público do Estado do Espírito Santo,baile , dança,13º Baile dos Artistas - &#034;A Noite dos Balangandans&#034;,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/13o-baile-dos-artistas-a-noite-dos-balangandans-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086270073707_f7d11792-d467-40f7-9982-8a6460b67fa1_integracao_files_DEC.2.5.85-scaled-1.jpg,,,,,,,,
2242430,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Ileana fonseca,10/02/1988,Arquivo Público do Estado do Espírito Santo,ballet , teatro carlos gomes,Entrelinhas,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/entrelinhas-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086127597187_dc359ddb-1e09-4aa3-8cb1-d4fdbb23cb00_integracao_files_DEC.2.5.7-scaled-1.jpg,,,,,,,,
2242477,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Fundação cultural do espírito santo,16/02/1987,Arquivo Público do Estado do Espírito Santo,capixaba , mostra,Mostra Capixaba de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/mostra-capixaba-de-danca-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086163902147_40d3beb8-c1ee-4cf7-84a0-26a4a4f54f4b_integracao_files_DEC.2.5.74-scaled-1.jpg,,,,,,,,
2242444,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,S.I,Arquivo Público do Estado do Espírito Santo,dança , ticumbi,Ticumbi de São Benedito,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/ticumbi-de-sao-benedito-3/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086278451429_52f728ce-cd03-47cb-ba34-3957b6388a70_integracao_files_DEC.2.5.86-scaled-1.jpg,,,,,,,,
2242539,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,20/10/1987,Arquivo Público do Estado do Espírito Santo,capixaba , mostra,8ª Mostra Capixaba de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/8a-mostra-capixaba-de-danca-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086178672250_a08d473c-b98c-4aa7-9732-a4194c28310d_integracao_files_DEC.2.5.75.jpg,,,,,,,,
2242534,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Sesc,28/12/1987,Arquivo Público do Estado do Espírito Santo,arte , popular,V Mostra de Arte Popular,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/v-mostra-de-arte-popular/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085909095166_45473630-38a8-4eb4-8531-78c221ee9e6d_integracao_files_DEC.2.2.73-scaled-1.jpg,,,,,,,,
2242572,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Escola de ballet , ilena bendayan,,Arquivo Público do Estado do Espírito Santo,ballet ,Title,URL,300,,,,,,,,
2242647,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Fundação ceciliano abel de almeida,28/12/1987,Arquivo Público do Estado do Espírito Santo,artes gráficas , grafia,Grafia - Artes Gráficas: 1984,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/grafia-artes-graficas-1984/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085985860164_e594df88-be4f-4756-95fb-a73cf7e7b688_integracao_files_DEC.2.2.74-scaled-1.jpg,,,,,,,,
2242637,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec ,Data,Instituição Cultural,Assunto, festival ,Title,URL,300,,,,,,,,
2242685,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,16/12/1987,Arquivo Público do Estado do Espírito Santo,brasileiro , hispano,DEC - Departamento Estadual de Cultura apresenta: Ballet Hispano-Brasileiro,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/dec-departamento-estadual-de-cultura-apresenta-ballet-hispano-brasileiro-4/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086190046770_4a10cf6f-a886-47b2-b7b8-134579a0bc9b_integracao_files_DEC.2.5.76-scaled-1.jpg,,,,,,,,
2242728,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Centro cultural porto de são mateus,06/02/1988,Arquivo Público do Estado do Espírito Santo,dança , são mateus,II Mostra de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/ii-mostra-de-danca-3/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086135275277_45bbc4cd-8275-44aa-8737-dde7ac50ca71_integracao_files_DEC.2.5.9-scaled-1.jpg,,,,,,,,
2242722,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S. i.,28/12/1987,Arquivo Público do Estado do Espírito Santo,exposição , retrospectiva,Retrospectiva de Fayga Ostrower,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/retrospectiva-de-fayga-ostrower/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085989313482_127d66ee-aa5f-46c9-a93d-40e3fc5fd694_integracao_files_DEC.2.2.75-scaled-1.jpg,,,,,,,,
2242751,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,14/12/1987,Arquivo Público do Estado do Espírito Santo,dança , zelos,"Ecos, Elos e Zelos",https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/ecos-elos-e-zelos-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086199404838_8607cbad-ac19-49b2-8c36-7617e97794c9_integracao_files_DEC.2.5.77-scaled-1.jpg,,,,,,,,
2242772,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Prefeitura de vitória,05/08/1994,Arquivo Público do Estado do Espírito Santo,dança ,Title,Tipo,url,207,,,,,,,,
2242844,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Prefeitura de aracruz,28/12/1987,Arquivo Público do Estado do Espírito Santo,aracruz , semana,Semana de Arte,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/semana-de-arte-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757085995957755_bfb1c334-c7c4-4d62-a2c2-e808b393eccb_integracao_files_DEC.2.2.76.jpg,,,,,,,,
2242872,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Jogo de cintura - campanhia de dança e teatro,06/02/1988,Arquivo Público do Estado do Espírito Santo,carlos gomes , teatro,Relações,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/relacoes-3/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086139071371_bdde6a48-1f1d-4277-94af-01c01a3c0e51_integracao_files_DEC.2.5.10-scaled-1.jpg,,,,,,,,
2242921,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Grupo da oficina,27/12/1989,Arquivo Público do Estado do Espírito Santo,dança ,Title,Tipo,url,172,,,,,,,,
2242955,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec ,Data,Instituição Cultural,Assunto, festival ,Title,URL,300,,,,,,,,
2243005,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Instituto do patrimônio histórico e artístico nacional,S. I.,Arquivo Público do Estado do Espírito Santo,dia , museus,Dia Internacional de Museus,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/dia-internacional-de-museus/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086003337492_146a7cf2-daa3-4cb8-95c8-c7510213b7e1_integracao_files_DEC.2.2.77.jpg,,,,,,,,
2243050,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Apatedees,29/02/1988,Arquivo Público do Estado do Espírito Santo,artistas , clube saldanha da gama,IV Baile dos Artistas,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/iv-baile-dos-artistas-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086146152886_e81a750e-c442-4135-bb49-c7b87ed224fe_integracao_files_DEC.2.5.12-scaled-1.jpg,,,,,,,,
2243070,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec e secretaria de educação e cultura,20/02/1987,Arquivo Público do Estado do Espírito Santo,centro cultural carmélia , mostra capixaba,7ª Mostra Capixaba de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/7a-mostra-capixaba-de-danca-4/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086311810433_269aa26c-fb40-4372-8227-e81d5e3b05c8_integracao_files_DEC.2.5.91-scaled-1.jpg,,,,,,,,
2243170,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,A escola de dança mônica tenore,01/07/1992,Arquivo Público do Estado do Espírito Santo,dança ,Title,Tipo,url,211,,,,,,,,
2243188,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S.i,09/02/1988,Arquivo Público do Estado do Espírito Santo,corpo , teatro carlos gomes,Corpo,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/corpo-4/,,,,,,,,,
2243195,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Associação femina de educação e combate ao câncer,S. I.,Arquivo Público do Estado do Espírito Santo,artes , contemporâneas ,Title,URL,300,,,,,,,,
2243267,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S. i.,S. I.,Arquivo Público do Estado do Espírito Santo,artes plásticas ,Title,Tipo,url,212,,,,,,,,
2243313,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,16/12/1988,Arquivo Público do Estado do Espírito Santo,dança , teatro carlos gomes,Projeto Dançarte,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/projeto-dancarte-19/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086153961263_0a13506e-815d-4498-aab5-805b3f6f5b99_integracao_files_DEC.2.5.14-scaled-1.jpg,,,,,,,,
2243292,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S.i,21/08/1987,Arquivo Público do Estado do Espírito Santo,dança , neo,Neo-Iaô Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/neo-iao-danca-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086327050251_8406cabc-7670-4402-8168-ebc0f25b651e_integracao_files_DEC.2.5.92-scaled-1.jpg,,,,,,,,
2243369,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Aliança francesa ,Data,Instituição Cultural,Assunto, igor urstark,Igor Urstark,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/igor-urstark-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086158742084_69addf67-6174-4f4c-aed0-0c20d04d1621_integracao_files_DEC.2.5.15-scaled-1.jpg,,,,,,,,
2243397,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Universidade federal do espírito santo - ufes,S. I.,Arquivo Público do Estado do Espírito Santo,alegre , semana,Semana de Arte em Alegre,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/semana-de-arte-em-alegre-3/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086015009697_2ba8167c-7588-4c85-b7db-11df8d84ad2d_integracao_files_DEC.2.2.80-scaled-1.jpg,,,,,,,,
2243432,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Maria lúcia,19/02/1988,Arquivo Público do Estado do Espírito Santo,ballet , rio de janeiro,Maria Lúcia apresenta seu grupo de ballet do Rio de Janeiro,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/maria-lucia-apresenta-seu-grupo-de-ballet-do-rio-de-janeiro-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086335760889_583711bf-3615-42e6-a1b3-21e38897d4dc_integracao_files_DEC.2.5.93-scaled-1.jpg,,,,,,,,
2243496,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,22/02/1988,Arquivo Público do Estado do Espírito Santo,dança , teatro carlos gomes,Quinta Amostra Capixaba de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/quinta-amostra-capixaba-de-danca-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086163513493_fb9b2720-0621-4b31-a9b2-106595e576d0_integracao_files_DEC.2.5.16-scaled-1.jpg,,,,,,,,
2243513,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S. i.,S. I.,Arquivo Público do Estado do Espírito Santo,arte , fundação ,Title,URL,0,,,,,,,,
2243545,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,22/02/1988,Arquivo Público do Estado do Espírito Santo,capixaba , mostra,II Mostra Capixaba de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/ii-mostra-capixaba-de-danca-4/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086350501829_0d570a98-ca61-4108-97d5-f33bb5a4a7fc_integracao_files_DEC.2.5.94-scaled-1.jpg,,,,,,,,
2243630,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,23/02/1988,Arquivo Público do Estado do Espírito Santo,dança , teatro carlos gomes,IV Mostra Capixaba de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/iv-mostra-capixaba-de-danca-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086170875048_11fdf948-7c2a-455c-82ca-6b68a78f254b_integracao_files_DEC.2.5.17-scaled-1.jpg,,,,,,,,
2243637,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,03/08/1989,Arquivo Público do Estado do Espírito Santo,artesanato , feira,Feira de Artesanato,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/feira-de-artesanato-2/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086022454833_997b826b-74f1-415a-9b83-2ddcdf0d6c71_integracao_files_DEC.2.3.1-scaled-1.jpg,,,,,,,,
2243663,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Departamento estadual de cultura - dec,17/02/1987,Arquivo Público do Estado do Espírito Santo,dança , teatro carlos gomes,III Mostra Capixaba de Dança,https://midiateca.es.gov.br/arquivopublico/acervo-digital-do-arquivo-publico-do-estado-do-espirito-santo/iii-mostra-capixaba-de-danca-4/,https://midiateca.es.gov.br/site/wp-content/uploads/2023/02/1757086362571187_db51ecb8-e0be-42a1-9921-6bea0e6f56b4_integracao_files_DEC.2.5.95.jpg,,,,,,,,
2243686,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,S. i.,S. I.,Arquivo Público do Estado do Espírito Santo,exposição ,Title,Tipo,empty,0,,,,,,,,
2243729,05/01/2023,Acervo Digital do Arquivo Público do Estado do Espírito Santo,Ministério das relações exteriores do brasil ,Data,Instituição Cultural,Assunto, exposição ,Title,URL,0,,,,,,,,
